route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
B,ESP1_1,ESP1_B_1_5.B35,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_5.B36,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_5.B37,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_5.B38,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_5.B39,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_5.B40,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_5.B040,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_5.B041,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_5.B042,Odivelas,1,ESP1_shp_amarela_ra-od
A,ESP1_1,ESP1_A_1_5.A1,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A2,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A3,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A4,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A5,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A6,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A7,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A8,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A9,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A10,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A11,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A12,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A13,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A14,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A15,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A16,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A17,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A18,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A19,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A20,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A21,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A22,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A23,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A24,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A25,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A26,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A27,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A28,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A29,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A30,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A31,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A32,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_5.A032,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_5.A033,Reboleira,1,ESP1_shp_azul_sp-rb
B,ESP1_1,ESP1_B_1_4.B2,Odivelas,1,ESP1_shp_amarela_ra-od2
B,ESP1_1,ESP1_B_1_4.B3,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B4,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B5,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B6,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B7,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B8,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B9,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B10,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B11,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B12,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B13,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B14,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B15,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B16,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B17,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B18,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B19,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B20,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B21,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B22,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B23,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B24,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B25,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B26,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B27,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B28,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B29,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B30,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B31,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B32,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B33,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B34,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B35,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B36,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B37,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B38,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B39,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B40,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B41,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B041,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_4.B042,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_4.B043,Odivelas,1,ESP1_shp_amarela_ra-od
A,ESP1_1,ESP1_A_1_4.A2,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A3,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A4,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A5,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A6,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A7,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A8,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A9,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A10,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A11,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A12,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A13,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A14,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A15,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A16,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A17,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A18,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A19,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A20,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A21,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A22,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A23,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A24,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A25,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A26,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A27,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A28,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A29,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A30,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A31,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A32,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A33,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_4.A033,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_4.A034,Reboleira,1,ESP1_shp_azul_sp-rb
B,ESP1_1,ESP1_B_1_3.B2,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B3,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B4,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B5,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B6,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B7,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B8,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B9,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B10,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B11,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B12,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B13,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B14,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B15,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B16,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B17,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B18,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B19,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B20,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B21,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B22,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B23,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B24,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B25,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B26,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B27,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B28,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B29,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B30,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B31,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B32,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B33,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B34,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B35,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B36,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B37,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B38,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B39,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B40,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B41,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_3.B041,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_3.B042,Odivelas,1,ESP1_shp_amarela_ra-od
A,ESP1_1,ESP1_A_1_3.A1,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A2,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A3,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A4,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A5,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A6,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A7,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A8,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A9,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A10,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A11,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A12,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A13,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A14,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A15,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A16,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A17,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A18,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A19,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A20,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A21,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A22,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A23,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A24,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A25,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A26,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A27,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A28,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A29,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A30,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A31,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A32,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A032,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_3.A033,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_3.A034,Santa Apolónia,0,ESP1_shp_azul_rb-sp
B,ESP1_1,ESP1_B_1_2.B1,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B2,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B3,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B4,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B5,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B6,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B7,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B8,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B9,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B10,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B11,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B12,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B13,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B14,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B15,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B16,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B17,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B18,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B19,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B20,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B21,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B22,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B23,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B24,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B25,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B26,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B27,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B28,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B29,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B30,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B31,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B32,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B33,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B34,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B35,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B36,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B37,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B38,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B39,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B40,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B040,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_2.B041,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_2.B042,Rato,0,ESP1_shp_amarela_od-ra
A,ESP1_1,ESP1_A_1_2.A2,Santa Apolónia,0,ESP1_shp_azul_rb-sp1
A,ESP1_1,ESP1_A_1_2.A3,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A4,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A5,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A6,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A7,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A8,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A9,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A10,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A11,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A12,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A13,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A14,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A15,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A16,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A17,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A18,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A19,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A20,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A21,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A22,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A23,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A24,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A25,Reboleira,1,ESP1_shp_azul_sp-rb
A,ESP1_1,ESP1_A_1_2.A26,Santa Apolónia,0,ESP1_shp_azul_rb-sp
A,ESP1_1,ESP1_A_1_2.A27,Reboleira,1,ESP1_shp_azul_sp-rb
B,ESP1_1,ESP1_B_1_1.B3,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B4,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B5,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B6,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B7,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B8,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B9,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B10,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B11,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B12,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B13,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B14,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B15,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B16,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B17,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B18,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B19,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B20,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B21,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B22,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B23,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B24,Rato,0,ESP1_shp_amarela_od-ra
B,ESP1_1,ESP1_B_1_1.B25,Odivelas,1,ESP1_shp_amarela_ra-od
B,ESP1_1,ESP1_B_1_1.B26,Rato,0,ESP1_shp_amarela_od-ra
